timestamp,title,price,market,surface,location,remote_support,lighting,advertiser_type,description,no_of_rooms,form_of_property,url,is_for_sale,posting_id
"2024-08-05 00:00:00.000","Nowoczesny dom jednorodzinny w Sopocie","5551481","[""market"",""primary""]","292","ul. Henryka Sienkiewicza, Kamienny Potok, Sopot, pomorskie","true","","agency","Prezentujemy Państwu luksusowy budynek w dzielnicy Sopot Kamienny Potok przy ul. Sienkiewicza 1, charakteryzujący się nowoczesnym designem, funkcjonalnością i możliwością dostosowania przestrzeni do własnych potrzeb.
 
Oferujemy czterokondygnacyjny dom jednorodzinny z możliwością podzielenia go na dwa odrębne lokale mieszkalne z podziemnym garażem oraz wewnętrzną windą.
Zainwestuj w wyjątkowy projekt, który przekracza granice tradycyjnego mieszkania i pozwól sobie na więcej niż zwykły dom jednorodzinny. 
 
-OPIS NIERUCHOMOŚCI-
Adres: ul. Sienkiewicza 1, Sopot Kamienny Potok 
Rodzaj nieruchomości: dom jednorodzinny*
Liczba kondygnacji: 4
Powierzchnia działki: 493 m2
Całkowita powierzchnia użytkowa: 292 m2

Parter: 97 m2
Apartament dwupiętrowy: 195m2

Część podziemna (97m2): przewidziany garaż z dwoma miejscami na samochody, przestrzeń na rowery oraz dwa pomieszczenia z miejscem na piec i komórkę lokatorską.
 
W budynku przewidziana jest winda obejmująca wszystkie poziomy, włącznie z garażem.
 
*Istnieje możliwość podziału domu na dwa niezależne lokale: parter z ogrodem i osobnym wejściem (różne warianty układu funkcjonalnego),dwupoziomowy lokal z tarasem na dachu.
 
 
-LOKALIZACJA-
Budynek znajduje się na cichej ulicy z ładnymi domami oraz willami. Okolica charakteryzuje się bliskością wszystkiego, czego tylko dusza zapragnie. W zasięgu ręki znajdują się tereny zieloneoraz zróżnicowana infrastruktura zaspokajająca wszelkie potrzeby mieszkańców. Ogromnym atutem jest niedaleka odległość od stacji SKM Sopot Kamienny Potok, która pozwala na sprawne przemieszczanie się po terenie Trójmiasta.
 
Spacerem do... 

lasu (5 min)
Parku Północnego i wąwozów ogrodowych (20 min) plaży (20 min)
na molo w Sopocie (30 min)
sklepu (Lidl - 10 min, Biedronka - 8 min)
komunikacji miejskiej (autobus - 5 min, SKM - 10 min)
Komunikacją do...
Centrum Sopotu (3 min) Centrum Gdyni (11 min) Centrum Gdańska (25 min)

A może rowerem? W tym miejscu masz nieograniczone możliwości podróżowania.
 
-UKŁAD FUNKCJONALNY-Przestrzeń oferuje rozmaite możliwości układów funkcjonalnych oraz adaptacji nieruchomości.
Propozycja:

parter (97m2, propozycja: 2/3 sypialnie, w tym jedna z prywatną łazienką i garderobą + ogród)
piętro 1 i 2 (195m2, apartament dwupiętrowy, trzy sypialnie, pokój dla gości/gabinet, dwie duże łazienki, pralnia oraz dwa tarasy, przestrzeń prywatna do zagospodarowania na ostatnim piętrze: kuchnia, salon itd.)

-ZAKUP-
Nietypowa oferta, która daje możliwość zakupu nieruchomości i wykorzystanie jej potencjału zgodnie z własną koncepcją.
 
Wykonane najbardziej pracochłonne i kosztogenne prace - wyburzenie, zabezpieczenie wykopu oraz palowanie, poziom -1 wraz z izolacją pionową, wymurowane wszystkie kondygnacje.
 
Ze względu na etap prac możliwość adaptacji projektu na własne potrzeby lub podział na dwa niezależne mieszkania i sprzedaż.
 
Możliwy zakup całego budynku, ewentualnie tylko dwupiętrowego apartamentu (wówczas winda będzie wyłączona dla parteru) lub parteru (bez dostępu do windy).
 
Opcjonalnie możliwy zakup udziałów w spółce z o.o. będącej właścicielem nieruchomości.
 
Cena całego domu w stanie deweloperskim: 5 551 481 zł netto
 
Po rozbiciu na apartamenty cennik przedstawia się następująco:
- cena parterowego apartamentu: 1 796 852 zł netto
- cena dwupiętrowego apartamentu: 3 606 481 zł netto
- 2 miejsca w garażu: 83 333zł netto
- 2 komórki lokatorskie: 64 815 zł netto

-BIURO SPRZEDAŻY-
Patrycja Burglin-Surowiecka
TEL. +48 880913 679
",9,"","https://www.otodom.pl/pl/oferta/nowoczesny-dom-jednorodzinny-w-sopocie-ID4qw0n",true,"4qw0n"
"2024-08-05 00:00:00.000","Centrum Miasta Sprzedam mieszkanie 3pok","425000","[""market"",""secondary""]","62.2","ul. Zamkowa, Węgorzewo, węgorzewski, warmińsko-mazurskie","","","private","**Urocze mieszkanie w sercu Węgorzewa**

**Główne atuty nieruchomości:**
- **Lokalizacja:** Mieszkanie znajduje się w spokojnej, zadbanej części mieszkalnej Węgorzewa, oferując łatwy dostęp do lokalnych sklepów, kawiarni i udogodnień. Zjawiskowe Mazurskie Jeziora są tylko o krok stąd, oferując nieskończone możliwości aktywności na świeżym powietrzu, od żeglarstwa i wędkarstwa po spokojne spacery nad wodą.

- **Przestrzeń:** Przestronne mieszkanie o powierzchni 62.2 metrów kwadratowych zostało przemyślanie zaprojektowane, aby maksymalizować komfort i funkcjonalność. Z 3 sypialniami, obszernym salonem, kuchnią i pełną łazienką, może pomieścić zarówno pojedyncze osoby, jak i rodziny szukające połączenia stylu i funkcjonalności.

- **Wnętrza:** Niedawno odmalowane. Duże okna zalewają przestrzeń naturalnym światłem.

- **Udogodnienia:** Mieszkańcy korzystają z szeregu udogodnień, w tym parkingu.

- **Łączność:** Pomimo swojego spokojnego otoczenia, mieszkanie pozostaje dobrze skomunikowane. Lokalna sieć dróg zapewnia łatwy dostęp do pobliskich miast i atrakcji, a opcje transportu publicznego znajdują się w zasięgu spaceru dla tych, którzy chcą zwiedzać region bez potrzeby posiadania samochodu.

Cena pozostaje do negocjacji. 
Telefon: 600 460 078 / 609 564 065",3,"spółdzielcze wł. prawo do lokalu","https://www.otodom.pl/pl/oferta/centrum-miasta-sprzedam-mieszkanie-3pok-ID4klTR",true,"4klTR"
"2024-08-05 00:00:00.000","Dom bliźniak Napachanie Rokietnica","699000","[""market"",""primary""]","95.79","ul. Aktorska, Napachanie, poznański, wielkopolskie","true","","private","Zapraszamy do zapoznania się z ofertą bezpośrednio od Dewelopera!

Dom położony w cichej i spokojniej okolicy w miejscowości Napachanie.

Lokalizacja



dojazd do Poznania w 20 min


dojazd do Rokietnicy w 5 min


4 min od węzła S11 Napachanie


7 min pieszo do przystanku autobusowego



Infrastruktura



przedszkole 1,5km


szkoła podstawowa 1,5km


sklep spożywczy 1,3km


stacja paliw 1,7km



Stan deweloperski



ogrzewanie podłogowe we wszystkich pomieszczeniach


okna 3szybowe


3 metrowe okno tarasowe


we wszystkich oknach rolety zewnętrzne


instalacja RTV i LAN we wszystkich pokojach


ocieplenie fundamentów - styropian Aqua 15cm


ocieplenie ścian - styropian 20cm


na elewacji tynk silikonowy


taras (o powierzchni ok. 20m2) oraz podjazd wyłożone kostką


ogrodzenie panelowe


media: prąd, woda, kanalizacja



Dom o powierzchni 95,79 m2 oraz 352 m2 działki

Parter o łącznej powierzchni 48,28 m2 składa się z:


salon z jadalnią – 29,93 m2


pokój – 7,57 m2


łazienka – 2,55 m2


korytarz – 1,63 m2


wiatrołap – 5,68 m2


schowek - 0,92 m2



Pełne piętro, bez skosów, o powierzchni 47,51 m2 składa się z:


sypialnia I – 12,95 m2


sypialnia II – 11,87 m2


sypialnia III – 10,28 m2


łazienka – 9,76 m2


korytarz – 2,65 m2



Powyższa oferta ma charakter informacyjny i nie jest ofertą w rozumieniu kodeksu cywilnego.
",4,"","https://www.otodom.pl/pl/oferta/dom-blizniak-napachanie-rokietnica-ID4kmcf",true,"4kmcf"
"2024-08-05 00:00:00.000","Mieszkanie 3 pokojowe | KATOWICKA | 58m² | OKAZJA!","845000","[""market"",""secondary""]","58.85","ul. Katowicka, Rataje, Poznań, wielkopolskie","true","","agency","Wyjątkowe Mieszkanie przy Jeziorze Maltańskim na ul. Katowickiej 2

Zapraszamy do naszego uroczego mieszkania położonego na ulicy Katowickiej 2, to idealne miejsce dla osób ceniących wygodę, spokój oraz bliskość natury, gdyż zaledwie kilka kroków dzieli nas od malowniczego Jeziora Maltańskiego.

DANE:
Lokalizacja: ul. Katowicka 2Metraż: 58,85 m2Liczba pokoi: 3Piętro: parterForma własności: pełna własnośćLoggia: 4,78 m2Miejsce parkingowe: 35 000zł
Ogrzewanie: miejskieRok budowy: 2023


Cechy mieszkania:

Lokalizacja: Nasze mieszkanie znajduje się w prestiżowej okolicy Poznania, na ulicy Katowickiej 2. To doskonała lokalizacja dla osób ceniących spokój i jednocześnie pragnących mieć wszystkie udogodnienia miasta w zasięgu ręki.
Bliskość Jeziora Maltańskiego: Zaledwie kilka minut spacerem dzieli nas od Jeziora Maltańskiego, które jest doskonałym miejscem na relaks, aktywność fizyczną czy rodzinne pikniki. Możliwość korzystania z bogatej infrastruktury rekreacyjnej Jeziora Maltańskiego jest nieoceniona dla miłośników sportów wodnych czy pieszych wędrówek.
Łatwy dostęp do komunikacji miejskiej: Mieszkanie posiada doskonałe połączenia komunikacyjne z pozostałymi częściami miasta. W pobliżu znajdują się przystanki autobusowe oraz tramwajowe, co umożliwia szybkie przemieszczanie się po Poznaniu.
Wyjątkowa atmosfera: Mieszkanie zachwyca swoją atmosferą ciepła i przytulności. Jasne, przestronne wnętrza oraz funkcjonalny układ pomieszczeń sprawiają, że każdy, kto tu zamieszka, będzie czuł się jak w domu.

Okolica:

Jezioro Maltańskie: Doskonałe miejsce na relaks i aktywny wypoczynek dla całej rodziny.
Park Maltański: Przepiękny park pełen zieleni, idealny na spacery, jogging czy pikniki.
Bliskość lokali usługowych i sklepów: W bezpośrednim sąsiedztwie znajdują się liczne lokale usługowe oraz sklepy, w tym popularna sieć Biedronka, która znajduje się zaledwie 100 metrów od mieszkania.

To mieszkanie to prawdziwa perełka w ofercie nieruchomości Poznania. Jeśli szukasz miejsca, które łączy w sobie wygodę życia w mieście z bliskością przyrody, to jest to idealna propozycja dla Ciebie!

Skontaktuj się z nami już dziś, aby umówić się na bezpłatną prezentację!",3,"pełna własność","https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-katowicka-58m-okazja-ID4p58d",true,"4p58d"
"2024-08-05 00:00:00.000","Apartamenty Osiedle LASKOWICKA","426000","[""market"",""secondary""]","71","ul. Laskowicka, Świecie, świecki, kujawsko-pomorskie","","","agency","**OFERTA BEZPOŚREDNIO OD DEWELOPERA**
ANDRZEJ GLINKOWSKI - NOWY NUMER TELEFONU 787-686-602!!!

 Więcej ofert na naszej stronie **laskowicka*pl

Mamy do zaoferowania Państwu nowe apartamenty na osiedlu Laskowicka powierzchnia od 48 m2 do 72 m2

Apartamenty na trzecim piętrze cena 6 000 zł/ m2, powierzchnia około 51 m2 i 72 m2 

Apartamenty na parterze, I i II piętrze cena 6 500/ m2, zł powierzchni 48 m2, 59 m2 i 62 m2 

* Pod koniec 2020 roku zakończyliśmy I etap budowy dużego budynku wielorodzinnego z 6 klatkami  
* Pod koniec 2023 roku oddaliśmy kolejne trzy budynki   GH OP RS !!!- II etap
Z przyjemnością informujemy, że rozpoczęliśmy   budowę kolejnych trzech budynków MN KL IJ!!Zapraszamy do zapoznania się z wolnymi apartamentami na naszej stronie laskowicka*pl
OPIS INWESTYCJI

Cała inwestycja obejmuje wybudowanie budynku o 4 kondygnacjach nadziemnych i jednej kondygnacji podziemnej. Nowoczesny blok to 6 klatek po 11 lokali mieszkalnych w każdej klatce. W kondygnacji podziemnej zlokalizowane będą komórki lokatorskie (dla każdego mieszkania), pomieszczenia wspólne – suszarnie oraz wbudowane wydzielone garaże dla mieszkańców. 

Dostępne apartamenty o zróżnicowanej powierzchni. Na ostatniej kondygnacji mieszkania częściowo ze ""skosami"" ( w jednej sypialni) oraz oknami dachowymi. Miejsca parkingowe zapewnione na terenie inwestycji, dodatkowo duża ilość indywidualnych garaży w kondygnacji podziemnej. Znaczny obszar inwestycji pokrywają tereny zielone i rekreacyjne oraz plac zabaw łatwo dostępny dla mieszkańców – od strony klatek schodowych.
Nasz propozycja to połączenie ciekawej architektury, prostej, niezawodnej technologii wykonania, oraz przystępnej ceny wraz z gwarancją spełnienia wymagań przyszłych mieszkańców.


LOKALIZACJA

Osiedle Laskowicka to dogodna lokalizacja. 
W bezpośrednim sąsiedztwie planowanej inwestycji znajdują się m.in. 


Starostwo Powiatowe, 
przedszkole,
przychodnia lekarska,
liczne punkty usługowe i sklepy,
infrastruktura rekreacyjna (orlik i miejski plac zabaw)
przystanki komunikacji miejskiej


Oferowany lokal znajduje się w budynku OP, położony na trzecim piętrze.
W skład którego wchodzą następujące pomieszczenia:

* salon z aneksem kuchennym o pow.  20,93 m2
* sypialnia                              o pow.  10,85 m2
* pokój                                   o pow.  13,13 m2
* pokój                                   o pow.  12,74 m2
* przedpokój                           o pow.  9,87   m2
* łazienka                               o pow.  4,31   m2 
 
Do lokalu przynależy piwnica o pow. 4 m2, oraz miejsce postojowe w cenie 10 000 zł do wyłącznego korzystania


Zapraszamy do naszej siedziby Świecie ul Hallera 4D/U1

Andrzej Glinkowski

Tel 787-686-602

Nasza rola nie kończy się na sprzedaży. Oferujemy wszechstronne doradztwo, pomagając naszym klientom podejmować świadome i trafne decyzje związane z rynkiem nieruchomości.

Staramy się pomagać Państwu na każdym etapie procesu zakupu bądź sprzedaży nieruchomości: podczas prezentacji, przy realizacji wszelkich formalności, po finalizację transakcji. Dzięki współpracy z naszym rzetelnym doradcą kredytowym nieodpłatnie pomożemy zweryfikować zdolność kredytową, przedstawić najkorzystniejszą ofertę i skutecznie przejść przez proces realizacji kredytu.

Nota Prawna

Opis oferty zawarty na stronie internetowej sporządzany jest na podstawie oględzin nieruchomości oraz informacji uzyskanych od właściciela, może podlegać aktualizacji i nie stanowi oferty określonej w art. 66 i następnych K.C.



",4,"pełna własność","https://www.otodom.pl/pl/oferta/apartamenty-osiedle-laskowicka-ID4p5Y3",true,"4p5Y3"
"2024-08-05 00:00:00.000","Mieszkanie 3 pokojowe, 100m2, bezpośrednio","683000","[""market"",""secondary""]","100","Aleja 1 Maja, Stare Polesie, Łódź, łódzkie","","","private","Mieszkanie o powierzchni 100 m2 położone na I piętrze. 
Kamienica z 1900 roku znajdująca się w odległości około 10 minut pieszo od ulicy Piotrkowskiej oraz Manufaktury. Brama wjazdowa automatycznie otwierana pilotem, domofon. Na podwórku możliwość parkowania samochodu. Całodobowy monitoring z nagrywaniem.
Na podwórku kostka brukowa i duży ogródek.
 
Mieszkanie składa się z trzech pokoi (dwa po 29 m2, jeden 12 m2), kuchni (12 m2), łazienki (4,7 m2), WC, przedpokoju (13 m2). W pokojach na podłodze położony jest parkiet dębowy, na ścianach gładzie gipsowe.
W kuchni na podłodze deski, na ścianach częściowo glazura. W łazience odpowiednio terakota i glazura, w toalecie terakota. Wysokość mieszkania 3,20m (podwieszane sufity oraz antresola w przedpokoju).
W mieszkaniu pozostaje zabudowa kuchni i łazienki.
 
Drzwi wewnętrzne drewniane pełne, zewnętrzne antywłamaniowe wzmocnione. 
Od strony klatki schodowej mieszkanie ocieplone. 
 
Nie wymaga wkładu finansowego.

INFORMACJE DODATKOWE:

Pełna własność, księga wieczysta
Okna nowe PCV z wystawą na zachód.
Ogrzewanie lokalne gazowe. 
Kominek.
Częściowa amfilada. 
Balkon.
Miesięczne opłaty 820 PLN w tym fundusz remontowy.

Zapraszam do oglądania.",3,"pełna własność","https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-100m2-bezposrednio-ID3aMjy",true,"3aMjy"
"2024-08-05 00:00:00.000","Nowe, super wykończone Klima, Biokominek. Bez Pcc!","1055000","[""market"",""secondary""]","92.2","ul. Jasielska, Podolany, Poznań, wielkopolskie","","","agency","Komfortowe, nowe w pełni wyposażone mieszkanie dla rodziny w inwestycji ""Podolany Park"" przy ul. Jasielskiej. Mieszkanie z 3 niezależnymi sypialniami i przestronnym pokojem dziennym z aneksem kuchennym. Duże okna oraz usytuowanie względem stron świata zapewnia bardzo dobre doświetlenie. Dodatkowym atutem jest duży balkon (na całą długość mieszkania) wychodzący na wewnętrzną część osiedla.Zakup bez podatku PCC!Mieszkanie zaprojektowane oraz wykończone zgodnie z obecnymi trendami, z dbałością o jakość materiałów, a jednocześnie mając na uwadze funkcjonalność i komfort zamieszkania. Na powierzchnię 92,2m2 składają się:- pokój dzienny z aneksem kuchennym o łącznej powierzchni 42m2, w aneksie meble wykonane przez stolarza na zamówienie wraz ze sprzętem AGD; z pokoju wyjście na balkonW pokoju KLIMATYZACJA oraz BIOKOMINEK!- sypialnia 14m2 z pojemnymi szafami w zabudowie- pokój 13m2- pokój 10 m2- łazienka razem z toaletą i zabudową- korytarz 8 m2 z zabudowanymi szafami.Do mieszkania przynależy miejsce postojowe w podziemnej hali garażowej, płatne dodatkowo 40.000 zł.Opłaty na rzecz wspólnoty mieszkaniowej ok. 900 zł (wraz z zaliczkami na ciepłą i zimną wodę oraz centralne ogrzewanie). Dodatkowo płatna energia elektryczna wg zużycia.Osiedle ""Podolany Park"" składa się z 12 budynków mieszkalnych, którego lokalizacja z jednej strony pozwala na szybki dostęp do centrum miasta, z drugiej natomiast zapewnia mieszkańcom spokój oraz oddalenie od głównych węzłów komunikacyjnych. W niedalekiej odległości znajdują się: szkoła podstawowa, przedszkole, przychodnia lekarska, Galeria Podolany, markety, przystanek autobusowy, a jednocześnie blisko do Jeziora Rusałka czy Jeziora Strzeszyńskiego oraz liczne ścieżki rowerowe.Więcej ofert znajdą Państwo na naszej stronie internetowej  vanderhaus pl_Agencja VanDer Haus Nieruchomości za zrealizowaną usługę pośrednictwa w najmie/nabyciu nieruchomości pobiera wynagrodzenie wg cennika dostępnego na stronie internetowej biura. _Przedstawiona oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu Art. 66 par.1 Kodeksu Cywilnego. Treść ogłoszenia oparta na informacjach podanych przez właściciela nieruchomości.Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",4,"pełna własność","https://www.otodom.pl/pl/oferta/nowe-super-wykonczone-klima-biokominek-bez-pcc-ID4qCw4",true,"4qCw4"
"2024-08-05 00:00:00.000","Kraków Kijowska","1375000","[""market"",""primary""]","54.23","al. Kijowska, Krowodrza, Kraków, małopolskie","","","private","oferta dotyczy mieszkań w inwestycji Krowodrza Park:
 
 
814A ( nowy nr 64), pow. 50,87m2, ( 2 pokoje) cena 1 150 000,00
 
 822A (nowy nr 72), pow. 43,62m2,  ( 2 pokoje) cena 995 000,00
 
 825A ( nowy nr 109) pow. 54,23m2, VII p. (3 pokoje) cena 1 375 000,00
 
 Miejsca postojowe w garażu podziemnym
 
- poziom -2  numer miejsc 177,183, 184
 
Miejsca znajdują się pod budynkiem Al. Kijowska 7, ale można tam wjechać zarówno od strony Al. Kijowskiej 5 jak i J. Lea, garaż pomiędzy budynkami jest połączony.

Wiecej informacji pod nr tel. 500 151 900",3,"pełna własność","https://www.otodom.pl/pl/oferta/krakow-kijowska-ID4quUo",true,"4quUo"
"2024-08-05 00:00:00.000","Dwupokojowe mieszkanie po remoncie od ręki!","359000","[""market"",""secondary""]","40","Wejherowo, wejherowski, pomorskie","true","","agency","Oferta sprzedaży mieszkania w Wejherowie, os. Kaszubskie:

Mieszkanie po generalnym remoncie na czwartym piętrze w centrum Wejherowa oferuje doskonałą lokalizację z łatwym dostępem do wszystkich udogodnień miasta. Składa się z przestronnego salonu, jasnej kuchni, sypialni oraz eleganckiej łazienki. Duże okna zapewniają mnóstwo naturalnego światła i malownicze widoki na okolicę. Doskonała opcja dla osób ceniących zarówno wygodę, jak i bliskość miasta.

Parametry mieszkania:

Powierzchnia: 40 m²
Ilość pokoi: 2
Piętro: 4 z 4
Czynsz: 450 zł
Ogrzewanie: miejskie
Ciepła woda: miejska

Opis mieszkania:

Po generalnym remoncie włącznie z elektryką i hydrauliką.
Wykończony balkon z widokiem na miasto i las. 
Do mieszkania przynależy komórka lokatorska.


Klatka schodowa:

Po generalnym remoncie, zabezpieczona domofonem.


Ważne atuty mieszkania:

Doskonała lokalizacja w ścisłym Centrum Wejherowa.
Mieszkanie gotowe do zamieszkania.
Ogólnodostępne miejsca parkingowe.
Dobry stosunek powierzchni do ilości pokoi.
Bliskość komunikacji miejskiej.


Kluczowe punkty w najbliższej odległości:

Przystanek autobusowy: 250 m
Szkoły, przedszkola: 400 m
Centrum handlowe: 350 m
Stacja SKM Wejherowo Nacice: 1000 m


Zapraszamy do kontaktu w celu uzyskania dodatkowych informacji oraz umówienia się na prezentację tego wyjątkowego mieszkania.

Wszystkie przedstawione powyżej informacje dotyczące nieruchomości oraz wskazane ceny mają jedynie charakter informacyjny (poglądowy) i nie stanowią oferty handlowej w rozumieniu art. 66 par. 1 Kodeksu Cywilnego.",2,"pełna własność","https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-po-remoncie-od-reki-ID4qvYO",true,"4qvYO"
"2024-08-05 00:00:00.000","Aapartament dwupoziomowy w nowoczesnym domu Sopot","3606481","[""market"",""primary""]","195","ul. Henryka Sienkiewicza, Kamienny Potok, Sopot, pomorskie","true","","agency","Prezentujemy Państwu luksusowy budynek w dzielnicy Sopot Kamienny Potok przy ul. Sienkiewicza 1, charakteryzujący się nowoczesnym designem, funkcjonalnością i możliwością dostosowania przestrzeni do własnych potrzeb.
 
Oferujemy czterokondygnacyjny dom jednorodzinny składający się z dwóch apartamentów z podziemnym garażem oraz wewnętrzną windą.
Zainwestuj w wyjątkowy projekt, który przekracza granice tradycyjnego mieszkania i pozwól sobie na więcej niż zwykły dom jednorodzinny. 
 
-OPIS NIERUCHOMOŚCI-
Adres: ul. Sienkiewicza 1, Sopot Kamienny Potok 
Rodzaj nieruchomości: dom jednorodzinny*
Liczba kondygnacji: 4
Powierzchnia działki: 493 m2
Powierzchnia użytkowa apartamentu dwupiętrowego: 195 m2
 
Część podziemna (97m2): przewidziany garaż z dwoma miejscami na samochody, przestrzeń na rowery oraz dwa pomieszczenia z miejscem na piec i komórkę lokatorską.
 
W budynku przewidziana jest winda obejmująca wszystkie poziomy, włącznie z garażem (wyłączony dostęp do parteru).
 
 
-LOKALIZACJA-
Budynek znajduje się na cichej ulicy z ładnymi domami oraz willami. Okolica charakteryzuje się bliskością wszystkiego, czego tylko dusza zapragnie. W zasięgu ręki znajdują się tereny zieloneoraz zróżnicowana infrastruktura zaspokajająca wszelkie potrzeby mieszkańców. Ogromnym atutem jest niedaleka odległość od stacji SKM Sopot Kamienny Potok, która pozwala na sprawne przemieszczanie się po terenie Trójmiasta.
 
Spacerem do... 

lasu (5 min)
Parku Północnego i wąwozów ogrodowych (20 min) plaży (20 min)
na molo w Sopocie (30 min)
sklepu (Lidl - 10 min, Biedronka - 8 min)
komunikacji miejskiej (autobus - 5 min, SKM - 10 min)
Komunikacją do...
Centrum Sopotu (3 min) Centrum Gdyni (11 min) Centrum Gdańska (25 min)

A może rowerem? W tym miejscu masz nieograniczone możliwości podróżowania.
 
-UKŁAD FUNKCJONALNY-Przestrzeń oferuje rozmaite możliwości układów funkcjonalnych oraz adaptacji nieruchomości.
Propozycja:

piętro 1: trzy sypialnie, pokój dla gości/gabinet, dwie duże łazienki, pralnia oraz dwa tarasy
piętro 2: przestrzeń prywatna do zagospodarowania na ostatnim piętrze: strefa dzienna - otwarta, ogromna przestrzeń salonu połączonego z jadalnią, kuchnia ze spiżarnią, łazienka oraz dwa tarasy.

-ZAKUP-
Nietypowa oferta, która daje możliwość zakupu nieruchomości i wykorzystanie jej potencjału zgodnie z własną koncepcją.
 
Wykonane najbardziej pracochłonne i kosztogenne prace - wyburzenie, zabezpieczenie wykopu oraz palowanie, poziom -1 wraz z izolacją pionową, wymurowane wszystkie kondygnacje.
 
Ze względu na etap prac możliwość dowolnej aranżacji ścian działowych.
 
Cena apartamentu w stanie deweloperskim: 3 606 481 zł netto
- 2 miejsca w garażu: 83 333zł netto
- 2 komórki lokatorskie: 64 815 zł netto
 

-BIURO SPRZEDAŻY-
Patrycja Burglin-Surowiecka
TEL. +48 880913 679",6,"","https://www.otodom.pl/pl/oferta/aapartament-dwupoziomowy-w-nowoczesnym-domu-sopot-ID4qw23",true,"4qw23"
"2024-08-05 00:00:00.000","4pokoje 2 łazienki 2 balkony garderoba garaż metro","1500000","[""market"",""secondary""]","92.9","ul. rtm. Witolda Pileckiego, Imielin, Warszawa, mazowieckie","true","","agency","Komfortowe 4 pokojowe mieszkanie na strzeżonym osiedlu blisko metra.
Mieszkanie jest dwustronne, ciche, podzielone na strefę dzienną i sypialnianą. 
Duża sypialnia jest z oddzielną łazienką z kabiną prysznicową, garderobą i wyjściem na balkon.
Z przedpokoju jest wejście do drugiej łazienki z wanną i pomieszczenia gospodarczego.
Ta łazienka jest przeznaczona dla drugiej, mniejszej sypialni.
Część dzienna, to duży pokój wypoczynkowy z wyjściem na drugi balkon z pięknym widokiem na zieleń.
Obok jest gabinet do pracy i widna, oddzielna kuchnia bardzo dobrze wyposażona.
W pokojach na podłogach położona jest klepka.
Łazienki i kuchnia wykończone są w gresie i kamieniu.
W całym mieszkaniu są  wysokiej jakości elementy wykończeniowe. 
2 miejsca postojowe w garażu podziemnym, każde dodatkowo płatne 35000.-
Na poziomie garażu jest też komórka lokatorska 3,7 m2. Dodatkowa opłata za komórkę lokatorską wynosi 20000.- PLN
W sprawie dodatkowych informacji proszę dzwonić 604 208 808 Dobrosława Cieplińska

Oferta biura nieruchomości, w przypadku finalizacji transakcji pobieramy wynagrodzenie.

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()
",4,"pełna własność","https://www.otodom.pl/pl/oferta/4pokoje-2-lazienki-2-balkony-garderoba-garaz-metro-ID4rfnD",true,"4rfnD"
